epoch,batch,distance
227,8,61.12007141113281
227,9,54.40663909912109
227,10,67.08509826660156
227,11,91.57405090332033
227,12,104.71563720703124
227,13,130.08047485351562
227,14,75.3225326538086
227,15,65.42180633544922
227,16,124.36257934570312
227,17,229.8252868652344
227,18,79.4888916015625
227,19,61.09998321533203
227,20,73.70941162109375
227,21,67.67254638671875
227,22,86.69293212890625
227,23,74.8581771850586
227,24,58.17831039428711
227,25,47.96244430541992
227,26,126.41254425048828
227,27,75.5123291015625
227,28,64.48490905761719
227,29,32.72096252441406
227,30,38.67606735229492
227,31,55.667457580566406
227,32,58.11451721191406
227,33,75.30451965332031
227,34,87.39315795898438
227,35,84.41902160644531
227,36,157.2503204345703
227,37,118.12803649902344
227,38,49.98472595214844
227,39,111.36795806884766
227,40,64.94571685791016
227,41,75.57380676269531
227,42,43.53629684448242
227,43,89.977294921875
227,44,79.1434555053711
227,45,64.67818450927734
227,46,86.36090087890625
227,47,63.068153381347656
227,48,125.5933074951172
227,49,74.8336410522461
227,50,57.72460174560547
227,51,47.91633224487305
227,52,70.97139739990234
227,53,47.52373123168945
227,54,68.02751922607422
227,55,43.80809783935547
227,56,46.71426010131836
227,57,162.80368041992188
227,58,99.84305572509766
227,59,79.85506439208984
227,60,67.79315185546875
227,61,67.08384704589844
227,62,65.5548095703125
227,63,146.2371368408203
227,64,123.2658233642578
227,65,75.71791076660156
227,66,67.98229217529297
228,0,83.34280395507812
228,1,126.79449462890624
228,2,68.89535522460938
228,3,96.14125061035156
228,4,113.7297592163086
228,5,91.09243774414062
228,6,61.17546081542969
228,7,62.00706481933594
228,8,95.41041564941406
228,9,67.19153594970703
228,10,72.98943328857422
228,11,54.083946228027344
228,12,120.2856216430664
228,13,130.17669677734375
228,14,70.03472900390625
228,15,76.91443634033203
228,16,141.1669158935547
228,17,135.0530242919922
228,18,141.9549560546875
228,19,68.0248794555664
228,20,116.9818344116211
228,21,134.67514038085938
228,22,62.21415710449219
228,23,120.5921630859375
228,24,65.42662048339844
228,25,118.72561645507812
228,26,51.58233642578125
228,27,74.65787506103516
228,28,60.63726806640625
228,29,72.8936767578125
228,30,46.04433059692383
228,31,134.35414123535156
228,32,35.31526184082031
228,33,91.12701416015624
228,34,65.8743896484375
228,35,92.3939437866211
228,36,130.52923583984375
228,37,71.32648468017578
228,38,64.54535675048828
228,39,139.90350341796875
228,40,32.583702087402344
228,41,107.85181427001952
228,42,59.94732666015625
228,43,42.25677490234375
228,44,97.14823150634766
228,45,55.41835784912109
228,46,88.54701232910156
228,47,80.10233306884766
228,48,81.73434448242188
228,49,150.021484375
228,50,86.90196990966797
228,51,34.39809036254883
228,52,63.35759735107422
228,53,87.47750091552734
228,54,68.17373657226562
228,55,113.62863159179688
228,56,64.15666961669922
228,57,71.12220001220703
228,58,52.04803085327149
228,59,90.54300689697266
228,60,61.37188720703125
228,61,69.10992431640625
228,62,113.17791748046876
228,63,160.35926818847656
228,64,177.0857391357422
228,65,80.78791809082031
228,66,89.3332290649414
229,0,44.000030517578125
229,1,191.00390625
229,2,130.72128295898438
229,3,203.095703125
229,4,105.03719329833984
229,5,68.7067642211914
229,6,121.17039489746094
229,7,67.93894958496094
229,8,83.0662841796875
229,9,121.2388153076172
229,10,85.01744079589844
229,11,85.01581573486328
229,12,122.89495849609376
229,13,109.0277328491211
229,14,82.51841735839844
229,15,78.26890563964844
229,16,164.02305603027344
229,17,128.52035522460938
229,18,119.35853576660156
229,19,44.4732666015625
229,20,92.70854949951172
229,21,188.2291259765625
229,22,92.02474975585938
229,23,119.5260009765625
229,24,44.42849349975586
229,25,68.81681823730469
229,26,142.02952575683594
229,27,72.20597839355469
229,28,62.23062133789063
229,29,49.67094039916992
229,30,71.2507095336914
229,31,54.929718017578125
229,32,70.22837829589844
229,33,94.98606872558594
229,34,121.78654479980467
229,35,70.92863464355469
229,36,118.87062072753906
229,37,138.37181091308594
229,38,71.68126678466797
229,39,107.31719970703124
229,40,68.17500305175781
229,41,89.59244537353516
229,42,160.03646850585938
229,43,147.75247192382812
229,44,137.72201538085938
229,45,78.35350799560547
229,46,75.045654296875
229,47,87.25978088378906
229,48,130.29446411132812
229,49,119.49654388427734
229,50,60.51895904541016
229,51,60.20472717285156
229,52,103.4613800048828
229,53,49.607364654541016
229,54,224.00848388671875
229,55,70.94023132324219
229,56,94.12286376953124
229,57,119.04109191894533
229,58,91.04456329345705
229,59,65.30977630615234
229,60,58.83248519897461
229,61,99.76028442382812
229,62,85.12113189697266
229,63,159.3255157470703
229,64,106.88981628417967
229,65,157.2910919189453
229,66,84.46977233886719
230,0,138.41293334960938
230,1,85.62738800048828
230,2,65.15756225585938
230,3,70.66426086425781
230,4,87.07698822021484
230,5,54.41341400146485
230,6,68.30838012695312
230,7,72.97709655761719
230,8,70.4813461303711
230,9,66.55735778808594
230,10,61.49219512939453
230,11,26.26531219482422
230,12,105.48577880859376
230,13,128.32203674316406
230,14,70.18070983886719
230,15,62.33699417114258
230,16,67.69794464111328
230,17,79.8618392944336
230,18,77.49781036376953
230,19,69.11021423339844
230,20,44.85573196411133
230,21,43.608863830566406
230,22,111.3051986694336
230,23,103.21109008789062
230,24,38.00708770751953
230,25,63.51413345336914
230,26,52.32373809814453
230,27,69.59737396240234
230,28,56.47807312011719
230,29,31.8179874420166
230,30,65.00376892089844
230,31,63.52945709228516
230,32,62.98103713989258
230,33,69.0037841796875
230,34,50.19417572021485
230,35,59.27504348754883
230,36,84.40962982177734
230,37,111.85638427734376
230,38,67.67227172851562
230,39,83.75660705566406
230,40,42.06558227539063
230,41,96.82740783691406
230,42,94.32843780517578
230,43,26.316184997558597
230,44,84.26113891601562
230,45,55.50317001342773
230,46,88.72637939453125
230,47,55.46528625488281
230,48,101.69932556152344
230,49,134.35696411132812
230,50,48.56187057495117
230,51,48.43709945678711
230,52,85.13360595703125
230,53,50.06983947753906
230,54,108.36077117919922
230,55,78.16291046142578
230,56,70.83574676513672
230,57,74.12876892089844
230,58,73.99185180664062
230,59,84.4728012084961
230,60,91.87078094482422
230,61,85.61991882324219
230,62,84.09674072265625
230,63,161.19888305664062
230,64,61.33917236328125
230,65,46.08857345581055
230,66,117.85417175292967
231,0,183.27182006835935
231,1,139.36102294921875
231,2,68.39737701416016
231,3,110.79988098144533
231,4,117.43788146972656
231,5,59.29076766967773
231,6,122.3806610107422
231,7,92.91299438476562
231,8,89.59231567382812
231,9,56.17616271972656
231,10,113.1038589477539
231,11,145.25357055664062
231,12,107.5389404296875
231,13,117.55955505371094
231,14,52.44063949584961
231,15,107.05238342285156
231,16,49.72726058959961
231,17,67.4462661743164
231,18,65.30000305175781
231,19,45.69694519042969
231,20,126.27599334716795
231,21,152.98028564453125
231,22,121.97126007080078
231,23,173.80252075195312
231,24,100.4660873413086
231,25,67.19637298583984
231,26,88.08663940429688
231,27,84.51588439941406
231,28,56.668575286865234
231,29,99.32791137695312
231,30,179.3311004638672
231,31,76.33445739746094
231,32,97.82256317138672
231,33,87.80077362060547
231,34,125.31898498535156
231,35,144.23931884765625
231,36,69.31784057617188
231,37,117.4468765258789
231,38,46.08574676513672
231,39,193.84564208984372
231,40,52.52555465698242
231,41,84.8916244506836
231,42,186.9319610595703
231,43,58.49395751953125
231,44,153.4878692626953
231,45,119.52875518798828
231,46,148.4589385986328
231,47,81.68841552734375
231,48,99.33767700195312
231,49,117.36355590820312
231,50,105.51834106445312
231,51,123.80953979492188
231,52,84.35279083251953
231,53,53.38276290893555
231,54,118.54666137695312
231,55,152.5013885498047
231,56,103.33363342285156
231,57,63.626991271972656
231,58,111.5215072631836
231,59,47.02460479736328
231,60,88.65579986572266
231,61,90.1455535888672
231,62,94.13919830322266
231,63,152.66561889648438
231,64,159.90830993652344
231,65,189.3673248291016
231,66,84.8218994140625
232,0,84.35713958740234
232,1,103.25257110595705
232,2,55.31502151489258
232,3,64.61753845214844
232,4,163.8741455078125
232,5,80.74481964111328
232,6,120.7779312133789
232,7,73.99635314941406
232,8,72.59534454345703
232,9,52.54729843139648
232,10,67.735595703125
232,11,116.74839782714844
232,12,114.8741683959961
232,13,109.26798248291016
232,14,81.74372100830078
232,15,104.60023498535156
232,16,107.64676666259766
232,17,205.5151214599609
232,18,42.67020034790039
232,19,44.3470458984375
232,20,89.40013885498047
232,21,26.329723358154297
232,22,123.8700714111328
232,23,104.56594848632812
232,24,41.01857376098633
232,25,63.39551544189453
232,26,88.96570587158203
232,27,78.28707122802734
232,28,51.23841857910156
232,29,55.01945495605469
232,30,80.23799133300781
232,31,57.73509979248047
232,32,72.90887451171875
232,33,71.53692626953125
232,34,95.60740661621094
232,35,83.48529052734375
232,36,115.33512115478516
232,37,54.6768684387207
232,38,60.41685104370117
232,39,91.27352905273438
232,40,77.94187927246094
232,41,108.23941802978516
232,42,147.2716827392578
232,43,68.84474182128906
232,44,88.24681091308594
232,45,59.58694076538086
232,46,83.20303344726562
232,47,83.93305206298828
232,48,76.45245361328125
232,49,98.27117156982422
232,50,62.82057571411133
232,51,39.86323165893555
232,52,84.55884552001953
232,53,47.047698974609375
232,54,148.1808319091797
232,55,90.4939956665039
232,56,106.04205322265624
232,57,79.30520629882812
232,58,33.73308563232422
232,59,66.92263793945312
232,60,84.33084106445312
232,61,89.9483413696289
232,62,77.92491912841797
232,63,164.73809814453125
232,64,122.25938415527344
232,65,134.20932006835938
232,66,127.82518005371094
233,0,90.93096160888672
233,1,62.44908142089844
233,2,49.16212463378906
233,3,134.51519775390625
233,4,126.10423278808594
233,5,52.46726989746094
233,6,187.8363494873047
233,7,107.7290496826172
233,8,95.78995513916016
233,9,104.9618682861328
233,10,99.77489471435548
233,11,35.25748825073242
233,12,175.3920440673828
233,13,152.1698760986328
233,14,82.53416442871094
233,15,111.43122863769533
233,16,43.78834915161133
233,17,66.9791030883789
233,18,60.82521057128906
233,19,76.47856140136719
233,20,43.423587799072266
233,21,33.606895446777344
233,22,144.66775512695312
233,23,79.94818878173828
233,24,108.07473754882812
233,25,83.54153442382812
233,26,82.1967544555664
233,27,61.30310821533203
233,28,99.17488098144533
233,29,36.43365859985352
233,30,64.7266845703125
233,31,41.94005584716797
233,32,88.79398345947266
233,33,157.51466369628906
233,34,73.97254180908203
233,35,66.26884460449219
233,36,77.36637878417969
233,37,59.277156829833984
233,38,80.72349548339844
233,39,116.09831237792967
233,40,76.38947296142578
233,41,117.9898681640625
233,42,59.06222534179688
233,43,54.90187454223633
233,44,107.06439971923828
233,45,53.22696685791016
233,46,125.72614288330078
233,47,49.44198226928711
233,48,54.80509185791016
233,49,155.2097930908203
233,50,45.03461837768555
233,51,46.51658630371094
233,52,135.11241149902344
233,53,59.17091369628906
233,54,111.69438934326172
233,55,111.8469696044922
233,56,191.65179443359372
233,57,67.96208190917969
233,58,56.71249771118164
233,59,93.31285095214844
233,60,84.00886535644531
233,61,43.28163528442383
233,62,154.89129638671875
233,63,183.80697631835935
233,64,80.30796813964844
233,65,53.57952880859375
233,66,110.64689636230467
234,0,54.94888305664063
234,1,68.42021942138672
234,2,60.492637634277344
234,3,65.900634765625
234,4,112.07846069335938
234,5,56.83147430419922
234,6,63.88750076293945
234,7,72.25003051757812
234,8,116.7613525390625
234,9,66.67504119873047
234,10,37.562530517578125
234,11,104.38807678222656
234,12,99.75337982177734
234,13,120.0157470703125
234,14,80.92887115478516
234,15,96.00697326660156
234,16,79.89986419677734
234,17,114.5966339111328
234,18,73.02168273925781
234,19,46.75071334838867
234,20,73.59867858886719
234,21,50.29547882080078
234,22,78.59967041015625
234,23,53.88015365600586
234,24,53.26798248291016
234,25,58.833595275878906
234,26,66.88402557373047
234,27,70.09635925292969
234,28,76.38926696777344
234,29,52.2852668762207
234,30,55.577613830566406
234,31,57.99666213989258
234,32,60.175819396972656
234,33,102.20360565185548
234,34,63.652862548828125
234,35,64.33624267578125
234,36,180.3225250244141
234,37,44.35616302490234
234,38,59.39778900146485
234,39,77.11360168457031
234,40,53.3658447265625
234,41,67.84232330322266
234,42,94.03933715820312
234,43,65.84249877929688
234,44,72.45428466796875
234,45,77.68075561523438
234,46,67.47267150878906
234,47,36.32116317749024
234,48,138.45106506347656
234,49,103.5145263671875
234,50,53.09860610961914
234,51,43.21715545654297
234,52,62.35858917236328
234,53,115.23605346679688
234,54,105.6899642944336
234,55,64.27703857421875
234,56,52.172061920166016
234,57,80.69856262207031
234,58,47.13924407958984
234,59,72.82487487792969
234,60,66.42158508300781
234,61,101.61900329589844
234,62,98.75897216796876
234,63,165.2967529296875
234,64,85.22331237792969
234,65,65.02686309814453
234,66,67.30443572998047
235,0,119.7165069580078
235,1,52.66826248168945
235,2,103.48443603515624
235,3,152.01315307617188
235,4,185.71575927734372
235,5,51.91399002075195
235,6,54.792457580566406
235,7,87.66612243652344
235,8,71.45004272460938
235,9,62.879425048828125
235,10,45.98922729492188
235,11,38.10714721679688
235,12,111.16081237792967
235,13,121.56856536865234
235,14,107.30846405029295
235,15,101.72759246826172
235,16,152.78814697265625
235,17,83.59685516357422
235,18,85.19511413574219
235,19,57.31599044799805
235,20,111.6998291015625
235,21,38.01701354980469
235,22,88.53422546386719
235,23,125.98612213134766
235,24,138.2787628173828
235,25,55.0332145690918
235,26,105.5372314453125
235,27,90.69466400146484
235,28,98.3136978149414
235,29,60.48605728149414
235,30,64.07601165771484
235,31,40.004241943359375
235,32,30.662914276123047
235,33,89.29718017578125
235,34,56.66948318481445
235,35,46.78044891357422
235,36,187.11624145507807
235,37,121.53067016601562
235,38,64.01802062988281
235,39,51.99718475341797
235,40,29.79497528076172
235,41,80.38926696777344
235,42,111.37403869628906
235,43,41.54924011230469
235,44,100.145751953125
235,45,55.85966873168945
235,46,34.43693923950195
235,47,52.47434616088867
235,48,60.03507995605469
235,49,124.39747619628906
235,50,100.62407684326172
235,51,136.6012725830078
235,52,70.6656265258789
235,53,29.770158767700195
235,54,189.09542846679688
235,55,147.58718872070312
235,56,55.23537063598633
235,57,47.43563461303711
235,58,177.8606719970703
235,59,110.6664047241211
235,60,58.361854553222656
235,61,100.6307601928711
235,62,91.57762145996094
235,63,156.01229858398438
235,64,115.83865356445312
235,65,46.20561218261719
235,66,99.67117309570312
236,0,58.70661926269531
236,1,148.3677978515625
236,2,150.27503967285156
236,3,173.28993225097656
236,4,196.4857177734375
236,5,78.09529876708984
236,6,58.5641975402832
236,7,91.31356811523438
236,8,173.05926513671875
236,9,90.1338348388672
236,10,115.43412017822266
236,11,35.77629089355469
236,12,124.58432006835938
236,13,127.75593566894533
236,14,88.88919830322266
236,15,107.56771850585938
236,16,139.41598510742188
236,17,78.40000915527344
236,18,78.9002456665039
236,19,140.31178283691406
236,20,99.41130065917967
236,21,113.44485473632812
236,22,118.93391418457033
236,23,142.09739685058594
236,24,47.00712585449219
236,25,87.92098999023438
236,26,49.94783401489258
236,27,55.25242614746094
236,28,110.93939971923828
236,29,41.813026428222656
236,30,120.87616729736328
236,31,43.363311767578125
236,32,102.32443237304688
236,33,112.78433990478516
236,34,65.56556701660156
236,35,115.09333801269533
236,36,80.80399322509766
236,37,82.22689819335938
236,38,70.423583984375
236,39,54.96289825439453
236,40,106.83157348632812
236,41,92.28724670410156
236,42,76.4529037475586
236,43,90.22381591796876
236,44,48.86723327636719
236,45,117.77766418457033
236,46,162.21087646484375
236,47,64.12431335449219
236,48,158.2931365966797
236,49,102.83937072753906
236,50,49.000450134277344
236,51,23.826181411743164
236,52,70.50131225585938
236,53,86.07423400878906
236,54,191.20726013183597
236,55,143.59400939941406
236,56,26.65323829650879
236,57,161.84689331054688
236,58,32.64360809326172
236,59,94.94403839111328
236,60,86.56661987304688
236,61,31.38081932067871
236,62,150.45126342773438
236,63,194.47218322753903
236,64,164.99302673339844
236,65,156.14212036132812
236,66,155.1295166015625
237,0,35.97846221923828
237,1,74.76885223388672
237,2,105.94681549072266
237,3,95.65316009521484
237,4,129.5673828125
237,5,68.83252716064453
237,6,68.13306427001953
237,7,68.29782104492188
237,8,86.54817962646484
237,9,80.30369567871094
237,10,62.67443084716797
237,11,44.63003158569336
237,12,126.94741821289062
237,13,146.83694458007812
237,14,67.80094146728516
237,15,70.05859375
237,16,44.720359802246094
237,17,158.6314697265625
237,18,70.90570831298828
237,19,110.29383087158205
237,20,50.23918533325195
237,21,71.89927673339844
237,22,105.65947723388672
237,23,51.5030403137207
237,24,63.84176635742188
237,25,41.0778694152832
237,26,48.11056900024414
237,27,56.26874923706055
237,28,67.35580444335938
237,29,44.12652587890625
237,30,60.51751708984375
237,31,79.26698303222656
237,32,40.5670280456543
237,33,80.55016326904297
237,34,54.11869812011719
237,35,82.51862335205078
237,36,70.92607116699219
237,37,32.05238342285156
237,38,79.6418228149414
237,39,73.85157012939453
237,40,65.87215423583984
237,41,89.12425231933594
237,42,62.47777557373047
237,43,46.84410095214844
237,44,53.99774169921875
237,45,62.79424285888672
237,46,48.93325805664063
237,47,44.39219665527344
237,48,57.27906036376953
237,49,107.40752410888672
237,50,62.806785583496094
237,51,55.18560791015625
237,52,88.92366790771484
237,53,49.515167236328125
237,54,65.1689453125
237,55,61.287723541259766
237,56,93.75035095214844
237,57,107.82202911376952
237,58,96.31340789794922
237,59,63.425392150878906
237,60,75.07191467285156
237,61,52.05819320678711
237,62,101.9621810913086
237,63,158.56724548339844
237,64,70.1246566772461
237,65,54.18967056274414
237,66,81.92300415039062
238,0,124.28346252441406
238,1,124.85167694091795
238,2,50.1928939819336
238,3,87.97087860107422
238,4,97.99554443359376
238,5,72.19953918457031
238,6,110.45289611816406
238,7,68.3284912109375
238,8,148.97434997558594
238,9,43.52974319458008
238,10,76.10508728027344
238,11,152.7876434326172
238,12,139.63131713867188
238,13,138.34805297851562
238,14,76.90352630615234
238,15,59.60783004760742
238,16,83.1188735961914
238,17,150.32008361816406
238,18,71.31025695800781
238,19,63.71391296386719
238,20,80.89997863769531
238,21,43.18813705444336
238,22,93.1305923461914
238,23,186.33175659179688
238,24,59.51130676269531
238,25,76.51742553710938
238,26,37.8806266784668
238,27,55.70260620117188
238,28,56.873836517333984
238,29,82.15536499023438
238,30,58.64776992797852
238,31,59.979591369628906
238,32,30.640226364135746
238,33,94.14456176757812
238,34,111.3924331665039
238,35,77.29149627685547
238,36,168.7105255126953
238,37,58.26834487915039
238,38,78.85659790039062
238,39,123.4217300415039
238,40,56.77081680297852
238,41,102.98558807373048
238,42,91.91218566894533
238,43,34.45608901977539
238,44,102.44668579101562
238,45,84.36184692382812
238,46,111.25619506835938
238,47,56.00334167480469
238,48,101.65397644042967
238,49,110.4833755493164
238,50,101.5127944946289
238,51,39.36524200439453
238,52,58.93732833862305
238,53,35.37843322753906
238,54,94.18197631835938
238,55,88.09552001953125
238,56,65.9597396850586
238,57,91.04193878173828
238,58,101.23954010009766
238,59,89.05286407470703
238,60,67.20516967773438
238,61,118.01544189453124
238,62,122.52397918701172
238,63,175.94110107421875
238,64,90.09220123291016
238,65,31.37269592285156
238,66,106.240478515625
239,0,163.91017150878906
239,1,181.3177795410156
239,2,98.41364288330078
239,3,361.13079833984375
239,4,215.30419921875
239,5,113.2246551513672
239,6,143.45718383789062
239,7,124.40447998046876
239,8,319.72216796875
239,9,115.72047424316406
239,10,115.95042419433594
239,11,355.83404541015625
239,12,298.08123779296875
239,13,152.65170288085938
239,14,303.3120422363281
239,15,177.32992553710938
239,16,320.5647888183594
239,17,234.11329650878903
239,18,304.46551513671875
239,19,83.64299011230469
239,20,135.67471313476562
239,21,180.8374786376953
239,22,119.83816528320312
239,23,276.84796142578125
239,24,356.6366882324219
239,25,290.6005249023437
239,26,76.6402816772461
239,27,130.48178100585938
239,28,132.65696716308594
239,29,145.0449676513672
239,30,162.2218475341797
239,31,135.64242553710938
239,32,98.2652587890625
239,33,149.47421264648438
239,34,138.41920471191406
239,35,202.1992950439453
239,36,113.32972717285156
239,37,383.9917297363281
239,38,88.02108764648438
239,39,178.3443603515625
239,40,50.12277221679688
239,41,142.80007934570312
239,42,235.2236175537109
239,43,104.24190521240234
239,44,306.7776184082031
239,45,76.2271499633789
239,46,323.7449645996094
239,47,148.19021606445312
239,48,335.7349548339844
239,49,123.84165954589844
239,50,149.53196716308594
239,51,224.08984375
239,52,136.26348876953125
239,53,130.21031188964844
239,54,267.43682861328125
239,55,141.6622314453125
239,56,206.24185180664065
239,57,39.01996994018555
239,58,130.31837463378906
239,59,134.40647888183594
239,60,72.44364929199219
239,61,294.5120849609375
239,62,185.091552734375
239,63,242.69140625
239,64,216.78927612304688
239,65,144.78237915039062
239,66,212.24810791015625
240,0,193.0054626464844
240,1,108.83187866210938
240,2,111.0758819580078
240,3,198.94354248046875
240,4,238.1632232666016
240,5,68.89353942871094
240,6,128.25721740722656
240,7,70.1712875366211
240,8,197.2156982421875
240,9,61.65935897827149
240,10,118.90137481689452
240,11,125.4566650390625
240,12,133.87643432617188
240,13,111.71149444580078
240,14,179.54339599609375
240,15,104.2921142578125
240,16,137.82916259765625
240,17,119.59738159179688
240,18,131.20205688476562
240,19,78.94267272949219
240,20,109.57577514648438
240,21,141.33749389648438
240,22,150.0114288330078
240,23,99.88688659667967
240,24,168.25035095214844
240,25,128.9990234375
240,26,159.08609008789062
240,27,134.1704864501953
240,28,41.99304962158203
240,29,113.56996154785156
240,30,150.86842346191406
240,31,76.38916015625
240,32,66.13369750976562
240,33,107.59730529785156
240,34,94.1603775024414
240,35,149.59707641601562
240,36,115.87540435791016
240,37,157.5733184814453
240,38,82.07363891601562
240,39,206.26513671875
240,40,78.77456665039062
240,41,71.94898986816406
240,42,193.41505432128903
240,43,139.6386260986328
240,44,92.31954193115234
240,45,152.75828552246094
240,46,123.81011962890624
240,47,46.537864685058594
240,48,113.7985610961914
240,49,90.34510040283205
240,50,83.52613067626953
240,51,117.10836029052734
240,52,85.8365249633789
240,53,49.8803939819336
240,54,166.05136108398438
240,55,126.57098388671876
240,56,97.8965072631836
240,57,72.08785247802734
240,58,123.2425537109375
240,59,58.60989761352539
240,60,146.23350524902344
240,61,147.85028076171875
240,62,78.39393615722656
240,63,139.47076416015625
240,64,163.08486938476562
240,65,53.41393280029297
240,66,120.2646713256836
241,0,98.5342254638672
241,1,51.057647705078125
241,2,73.10183715820312
241,3,122.62494659423828
241,4,88.79052734375
241,5,56.11035919189453
241,6,76.09597778320312
241,7,94.29195404052734
241,8,40.48005676269531
241,9,69.20067596435547
241,10,76.77738952636719
241,11,48.52531814575195
241,12,104.203857421875
241,13,128.48419189453125
241,14,89.6282958984375
241,15,77.74120330810547
241,16,98.12860870361328
241,17,107.9917449951172
241,18,97.21250915527344
241,19,57.24781036376953
241,20,47.19734573364258
241,21,46.394264221191406
241,22,134.05670166015625
241,23,37.32393646240234
241,24,65.80404663085938
241,25,77.10623168945312
241,26,62.61155700683594
241,27,54.091217041015625
241,28,74.80540466308594
241,29,52.61026382446289
241,30,74.75983428955078
241,31,72.9225845336914
241,32,66.04325103759766
241,33,97.42512512207033
241,34,52.35442352294922
241,35,38.78852844238281
241,36,109.59104919433594
241,37,40.511322021484375
241,38,72.8193359375
241,39,101.33790588378906
241,40,34.8485107421875
241,41,116.28023529052734
241,42,87.46714782714844
241,43,95.74945831298828
241,44,155.73802185058594
241,45,62.16912078857422
241,46,100.2385482788086
241,47,89.4818115234375
241,48,74.05533599853516
241,49,114.67515563964844
241,50,32.67892074584961
241,51,67.11958312988281
241,52,72.07029724121094
241,53,57.0996322631836
241,54,124.5044937133789
241,55,84.94298553466797
241,56,56.65665054321289
241,57,68.34272766113281
241,58,81.03292846679688
241,59,84.17599487304688
241,60,63.81202697753906
241,61,32.65147399902344
241,62,94.68488311767578
241,63,171.73043823242188
241,64,46.73671340942383
241,65,49.78413772583008
241,66,77.34040832519531
242,0,79.85087585449219
242,1,90.49012756347656
242,2,68.70719146728516
242,3,117.0237045288086
242,4,106.64765167236328
242,5,49.05965423583984
242,6,55.9633903503418
242,7,71.109375
242,8,60.78585433959961
242,9,61.789249420166016
242,10,79.00972747802734
242,11,30.165990829467773
242,12,89.49188232421875
242,13,131.8907012939453
242,14,68.05213165283203
242,15,61.3619270324707
242,16,53.86494827270508
242,17,144.6389617919922
242,18,65.03350830078125
242,19,61.693603515625
242,20,79.0938720703125
242,21,126.98373413085938
242,22,72.20677185058594
242,23,121.43557739257812
242,24,53.73982238769531
242,25,51.90436935424805
242,26,64.0337142944336
242,27,64.02656555175781
242,28,47.56758499145508
242,29,68.88494110107422
242,30,106.0922393798828
242,31,63.62871170043945
242,32,55.42806243896485
242,33,78.07231903076172
242,34,73.7663803100586
242,35,81.21957397460938
242,36,97.47810363769533
242,37,72.87876892089844
242,38,38.78427505493164
242,39,104.64019775390624
242,40,40.55244827270508
242,41,108.28377532958984
242,42,89.77403259277344
242,43,71.32849884033203
242,44,61.380889892578125
242,45,57.64673614501953
242,46,77.98759460449219
242,47,78.1550064086914
242,48,89.70708465576172
242,49,105.97998046875
242,50,71.00750732421875
242,51,31.44517135620117
242,52,56.565616607666016
242,53,40.9361686706543
242,54,86.34846496582031
242,55,113.0138702392578
242,56,40.43422317504883
242,57,71.52789306640625
242,58,45.62666320800781
242,59,91.21311950683594
242,60,80.58546447753906
242,61,56.381290435791016
242,62,100.99794006347656
242,63,174.66949462890625
242,64,82.65818786621094
242,65,45.47282409667969
242,66,156.39947509765625
243,0,55.40257263183594
243,1,59.56270217895508
243,2,95.54418182373048
243,3,84.81143188476562
243,4,98.1860122680664
243,5,54.63410186767578
243,6,43.28192138671875
243,7,87.40856170654297
243,8,49.84687423706055
243,9,69.18500518798828
243,10,63.96403884887695
243,11,41.00423431396485
243,12,88.89823913574219
243,13,112.27562713623048
243,14,56.05773162841797
243,15,82.61619567871094
243,16,67.3626708984375
243,17,92.68226623535156
243,18,43.32538604736328
243,19,59.98703384399414
243,20,96.85855102539062
243,21,125.2420883178711
243,22,82.51872253417969
243,23,49.55875778198242
243,24,100.75012969970705
243,25,53.19524002075195
243,26,51.62206268310547
243,27,50.24555587768555
243,28,49.34565353393555
243,29,83.63123321533203
243,30,50.13572311401367
243,31,145.93148803710938
243,32,50.3380241394043
243,33,100.09452056884766
243,34,82.04056549072266
243,35,183.95294189453125
243,36,81.3742446899414
243,37,58.98991012573242
243,38,50.16022109985352
243,39,119.1182861328125
243,40,54.32651519775391
243,41,102.89599609375
243,42,63.36565780639648
243,43,86.59368133544922
243,44,52.35430908203125
243,45,40.50676727294922
243,46,76.47129821777344
243,47,36.04369735717773
243,48,117.68343353271484
243,49,82.25218963623047
243,50,34.15644073486328
243,51,41.99322128295898
243,52,69.60247802734375
243,53,51.05176162719727
243,54,117.73120880126952
243,55,70.17122650146484
243,56,24.119312286376957
243,57,60.324127197265625
243,58,62.09101104736328
243,59,79.03483581542969
243,60,79.84066772460938
243,61,106.06639862060548
243,62,76.38431549072266
243,63,143.12257385253906
243,64,46.38370513916016
243,65,96.32325744628906
243,66,97.18395233154295
244,0,62.82794189453125
244,1,63.34576416015625
244,2,97.46861267089844
244,3,64.29629516601562
244,4,155.89205932617188
244,5,81.93546295166016
244,6,63.79102325439453
244,7,82.5004653930664
244,8,50.5679931640625
244,9,72.35055541992188
244,10,80.66356658935547
244,11,26.66006088256836
244,12,101.3520278930664
244,13,122.59989166259766
244,14,54.65095901489258
244,15,70.80207061767578
244,16,109.99422454833984
244,17,131.63888549804688
244,18,73.50862884521484
244,19,73.36907958984375
244,20,101.05793762207033
244,21,87.28265380859375
244,22,84.56167602539062
244,23,64.74183654785156
244,24,57.363914489746094
244,25,61.75835418701172
244,26,102.98414611816406
244,27,39.15569686889648
244,28,82.9317855834961
244,29,28.47371864318848
244,30,57.29690933227539
244,31,28.57096290588379
244,32,42.6981201171875
244,33,77.39672088623047
244,34,53.7911376953125
244,35,62.6826171875
244,36,105.8332061767578
