epoch,FID
759,76.03658393164062
760,71.30455878515625
761,98.06923774023437
762,71.60524848242187
763,80.93891242285156
764,77.4772043540039
765,74.26599982519531
766,88.41246894140625
767,82.97963813085937
768,66.01525214453125
769,62.31687262792969
770,69.43056586523437
771,72.54029181738281
772,63.37917426367188
773,74.23439887304687
774,70.53450873632812
775,90.3367243125
776,85.9948053671875
777,75.18872931738281
778,79.64197638769531
779,92.05213263769531
780,75.19185736914062
781,79.66806891699218
782,88.2054987265625
783,70.5131159140625
784,63.00497535009766
785,64.07489112158203
786,135.08721259375
787,75.14282325048828
788,69.33606818457031
789,106.36194709082031
790,90.123101265625
791,86.95533087988281
792,81.78417304296875
793,98.80973151464843
794,99.41310981054687
795,68.99454596777343
796,74.13346198339843
797,79.19474890966796
798,63.23739722509766
799,81.4557428671875
800,82.90078070898437
801,66.82019904394531
802,80.69982245703125
803,67.5328913046875
804,71.44848731298828
805,94.08878424902343
806,68.19115546484375
807,73.41729071875
808,76.768120796875
809,76.15686896582031
810,64.617241890625
811,70.01426032324218
812,71.64344123144531
813,67.8314524008789
814,77.40633490820312
815,95.04564002294921
816,89.72644904394531
817,95.62751105566406
818,96.44501593847656
819,74.78087714453125
820,76.62031653662109
821,69.45824530859375
822,77.72748664160156
823,73.95604804296875
824,71.22577765722656
825,71.24315741796875
826,77.45928290625
827,100.07283881445312
828,78.30257514257812
829,74.40158942480468
830,96.8097238852539
831,107.72043708105468
832,76.8152399375
833,96.64557746191406
834,98.78701117773437
835,70.24922278662109
836,111.11524298925781
837,106.188042671875
838,115.83213141699218
839,101.10453131933593
840,133.95542243261718
841,80.17475226660156
842,76.51253608007812
843,75.74279883642578
844,119.80710700292968
845,74.81128791113281
846,92.23018744726562
847,90.67786505957031
848,75.80841925878906
849,80.6071100546875
850,75.61864569921875
851,73.41988471289062
852,71.67955878515625
853,75.62568000097656
854,72.04372504492187
855,94.654839546875
856,73.82096198339843
857,124.33883002539062
858,82.75348761816406
859,87.00702765722656
860,89.17517951269531
861,175.63828376074218
862,118.67057135839843
863,93.73375800390625
864,90.23830512304687
865,105.7318659140625
866,83.01643470068359
867,65.23828986425781
868,85.62140754003906
869,73.00046637792968
870,62.54660132666016
871,68.12355139990234
872,70.81025031347656
873,65.24252417822265
874,74.74913886328125
875,81.33469489355468
876,95.74474433203125
877,77.02271369238281
878,107.52671149511718
879,78.8858957602539
880,64.98722937841796
881,92.13889411230468
882,88.13025763769531
883,75.00106147070312
884,73.56536963720703
885,81.99115851660156
886,81.3146295859375
887,82.62369635839843
888,106.81116584082031
889,90.00714972753906
890,78.57347968359375
891,79.07140448828125
892,73.34195807714843
893,99.05935004492187
894,81.38730719824218
895,108.51180365820312
896,110.44728949804687
897,81.14064887304687
898,86.07456305761718
899,83.29259589453125
900,87.09601691503906
901,80.30358222265625
902,85.89679816503906
903,67.32645514746093
904,80.2562799765625
905,95.70125678320312
906,85.72548774023437
907,77.06086066503906
908,69.89672950048828
909,78.12720587988281
910,84.05400946875
911,76.06733039160156
912,79.9050607993164
913,76.67231086035156
914,98.75331977148437
915,75.60691169042968
916,72.15088752050781
917,100.13605597753906
918,69.29078009863281
919,108.89579108496093
920,78.10335639257812
921,72.89292243261718
922,84.67688849707031
923,75.98642829199218
924,80.97293952246093
925,69.97387793798828
926,75.92907050390625
927,100.57859137792968
928,84.12453559179687
929,97.303765328125
930,70.46616462011718
931,81.90860846777343
932,104.31563666601562
933,115.53746894140625
934,86.55014899511718
935,105.32584479589843
936,99.0104303671875
937,79.59224799414062
938,81.27562812109375
939,79.60479071875
940,85.84963324804687
941,94.99634650488281
942,78.59769538183593
943,105.96082404394531
944,89.81322577734375
945,88.47428229589843
946,72.69794562597656
947,90.98244574804687
948,83.15355780859375
949,75.36631873388671
950,88.90503791113281
951,78.36707404394531
952,72.49371436376953
953,64.5327463461914
954,82.30808356542968
955,69.82868293066406
956,68.59821418066406
957,100.51029303808593
958,79.12220862646484
959,73.76134589453125
960,89.05750373144531
961,107.98984626074218
962,85.61950782080078
963,85.24648383398437
964,112.21167853613281
965,102.05175116796875
966,88.70395758886718
967,81.103325875
968,83.17037299414062
969,107.62113288183593
970,95.1620416953125
971,81.68209174414062
972,101.48848822851562
973,99.00071051855468
974,102.08146003027343
975,76.09237006445312
976,71.70293525
977,90.94582465429687
978,75.12043097753906
979,76.50104621191406
980,79.19756415625
981,76.23173621435546
982,79.62429145117187
983,75.2284479453125
984,92.472222359375
985,77.5365534140625
986,73.32537940283203
987,77.23069098730468
988,82.82044318457031
989,70.40015509863281
990,67.60287574072265
991,79.86592963476562
992,78.45955756445312
993,86.99628546972656
994,83.01027777929687
995,69.83327582617187
996,73.57804206152343
997,78.78136542578125
998,70.63395026464843
999,88.50937751074218
